y	x1	x2	x3
29,2814711635297	4,35844786369617	0,251639398338866	0,293346495108802
-11,9355869569962	2,2779868510328	7,91376732298053	6,15454430505112
-10,8030494089598	3,97355423805709	10,0633413596995	-7,53585100724958
-19,441395057903	2,99731200371816	24,9009418167541	19,315593351282
-31,6023771234791	0,259517360789897	24,1992512741988	-8,99572989891017
-21,1050686447184	4,57511666140316	37,3323683664976	33,1695672506169
-28,0394495428396	-2,7077382418142	13,4082762101762	-5,21555119482344
-20,8621619391341	3,94113503975365	29,888052237073	75,5434586449485
25,4795499295558	13,865566672495	4,05210827638167	23,7313685122931
-8,64348464742155	14,0738517485495	81,2496966949983	43,8995046269293
4,86246859989922	17,1395277776458	65,4612509214646	-53,8566255501009
8,35542837438315	13,1623556931091	16,6034987636552	37,1252984213737
-25,0375453569402	9,5912525108494	134,915998754093	-7,99199576650827
17,6949152646155	16,0949887332517	17,2368392995036	-67,958152106823
-7,31409568619852	14,7556069654813	89,9097776250359	24,0429639549034
-17,6825464966396	12,3402193127667	108,193420104663	112,735531191057
14,4623298420211	20,1396112080377	39,8717346783359	-105,759520672418
6,18425029012833	15,4087212497106	36,8182923492017	-51,228378513498
7,41967456334369	19,2686025351263	43,1085203353316	25,5493302413132
23,5751515460337	29,9052733288876	178,260589984416	97,5649417465864
